symbol,signal_timestamp,signal_close,rsi_14,rel_volume,macd,macd_signal,macd_hist,atr_pct,price_acceleration,trend_stack,persistence_1,persistence_2,persistence_3,ema_3,ema_8,ema_21,ema_50,forward_1d,forward_3d,forward_5d,forward_10d,mfe_5d,mae_5d,split
GS,2026-01-02T05:00:00+00:00,914.25,64.54937080710339,1.2155885482062243,19.963418806663526,22.096575434283015,-2.1331566276194884,1.9336302199304687,0.04063513744237679,True,True,True,True,899.575521537312,894.9945793784331,877.9392709188689,846.5957990513787,0.0397928994082839,0.03029804952881876,0.028665351742274803,0.05449265833881212,0.053550295857988095,0.0,TRAIN
GS,2026-02-02T05:00:00+00:00,946.085,56.89029351812838,0.6769244216696668,12.03403753133557,16.140050552326933,-4.106013020991362,2.657606270653722,0.011012203723097302,True,True,False,False,941.1244617848602,939.2980663783121,931.9099714318045,899.3460923559663,-0.010921735465346027,-0.06134190353257296,-0.005147388108848516,-0.03455651853217767,0.014414794130818587,-0.07598324596296202,TRAIN
GS,2026-02-09T05:00:00+00:00,944.14,55.003045802735954,1.1904473900032175,4.964295002444032,9.211368540959349,-4.247073538515316,3.0241050812682126,0.01595261025594108,True,True,True,False,931.5370144307769,929.297388128847,928.8264868469022,903.7010685563375,0.001880394248951589,-0.0446435173936468,-0.03209347038379062,-0.04689365208480789,0.02280242127169596,-0.08114218104604864,TRAIN
GS,2026-02-26T05:00:00+00:00,928.7,52.055464798402845,0.6788171585522125,-1.9975359548161578,-0.5656031263058316,-1.431932828510326,3.3278853697180386,0.007944604831882751,False,False,False,False,920.8111540562576,917.8078462817119,921.4406896764863,909.4589965645091,-0.060807453076961004,-0.058197128643122875,-0.08769707130336024,-0.14023121576679642,0.0,-0.1018299575685756,TRAIN
GS,2026-03-23T04:00:00+00:00,831.49,45.02549736275846,0.6564315220430879,-25.27634331656475,-27.170712304618487,1.8943689880537384,3.2105016296046855,0.022177146720757213,False,True,True,True,820.7331067745519,816.008986198407,838.647523450659,866.2247375945453,0.01510054889007617,-0.0008500510030602371,-0.018688978481566032,0.04992228105114882,0.035932870257929794,-0.030972215475785658,TRAIN
GS,2026-03-31T04:00:00+00:00,845.7,51.485307302487094,1.49528156734024,-14.922113975719526,-20.28691850653126,5.364804530811735,2.924584874744506,0.046541845586506536,False,True,True,True,828.8585641683524,823.5509421125889,833.0415757914396,857.6398978369879,-0.007677974998990478,-0.00035188315171930107,0.045104497758908124,0.03776110018286394,0.05859142904939629,-0.04067423119299929,TRAIN
GS,2026-05-06T04:00:00+00:00,937.475,59.58350151224909,1.3625127593373754,14.063091282179357,16.062416889255456,-1.9993256070760985,2.286499068546589,0.02066979498960242,True,True,True,True,926.535729671376,922.4633319251649,910.5688278227846,893.2700068983672,-0.013340869342660877,0.008019451435396396,0.01914217463635204,0.047508851256238493,0.02313057202576463,-0.017142643859574314,TRAIN
GS,2026-05-20T04:00:00+00:00,982.27,63.71426786907589,1.7863012655651629,16.42750161980075,15.796472131073266,0.631029488727485,2.5050938860278467,0.05756890611541787,True,True,True,True,960.8701813766322,951.2553464623725,935.2141704462127,911.7857676265207,0.003085229463941408,0.009671788418210925,0.023443684413501975,0.10896746300769267,0.031146609292223904,-0.014801997280126655,TRAIN
GS,2026-06-12T04:00:00+00:00,1062.71,61.22985336011325,1.1501104081636617,27.93039906262254,29.822294521694943,-1.8918954590724013,3.3592688235064783,0.026296983041681266,True,True,True,True,1045.462537081625,1038.57282630219,1013.86568449939,968.9108607686504,-0.010948972099853016,0.00841593245227612,0.015244126284875259,-0.06320668135095442,0.03207599118942728,-0.011976872246695969,TRAIN
GS,2026-07-09T04:00:00+00:00,1056.07,54.47028265198164,0.4245259040509371,5.883071230342239,11.267729340028797,-5.3846581096865584,2.8572916568030564,0.026566479382545527,True,True,True,True,1045.1854566386191,1041.763267681487,1041.5248046362722,1010.5382395200127,-0.0076466549411687845,0.07398350278872456,0.03060543072393984,0.009697049501039334,0.08495969751977506,-0.024548301840652487,TEST
GS,2026-07-22T04:00:00+00:00,1098.19,56.31374025791486,0.629049801101221,15.312744034446723,14.612343175981126,0.7004008584655974,3.3157481206088497,0.01129917489317811,True,False,False,False,1088.4903817512472,1083.156470651155,1068.6008317055841,1034.1318341065287,-0.002165729423246665,-0.025867918390110045,-0.0881814379327972,-0.014239903332248893,0.01165589998605765,-0.0911186503694752,TEST
GS,2026-08-04T04:00:00+00:00,1053.13,50.85357568936411,1.1242111968319324,-5.677890620289645,-0.05679712650712143,-5.621093493782523,3.694836209340592,0.025418076483045615,False,True,True,True,1037.914434339358,1037.5307053533602,1048.2984354065825,1034.2305177995622,-0.004963314630988314,-0.024225478973935455,-0.029976919179598882,-0.024244243868570603,0.010592783021523333,-0.035831566305755014,TEST
GS,2026-08-13T04:00:00+00:00,1042.395,49.48864297396047,0.6449282438219646,-4.529267461296513,-3.7780738850791105,-0.7511935762174025,3.024422466668444,0.006279624284431629,False,True,True,True,1039.0411283932763,1038.441346479315,1043.864238865704,1035.5229668440854,0.002450672970234935,0.0034058565294996512,-0.03275604225963635,,0.01741521539871682,-0.033450721211828904,TEST
GE,2026-02-02T05:00:00+00:00,308.73,50.796996349078036,0.7367769771035667,-2.2522606238888443,-0.8161099131233971,-1.4361507107654472,3.047160949697147,0.006061198553133362,False,True,True,True,305.30612123878365,303.749205018904,307.2128479762713,306.71545554358795,-0.004642943208289951,-0.015438991083621234,0.017495381155112844,0.05036549120411271,0.04242911077194944,-0.029287492971323048,TRAIN
GE,2026-04-07T04:00:00+00:00,288.67,43.50029005663623,1.4854779793588617,-8.982933182928889,-9.193207835139061,0.21027465221017216,3.551880793194404,-1.7320516151331233e-05,False,True,True,True,287.5390511305229,287.4150377584554,295.9162497510156,305.27614795670746,-0.006049362800451652,-0.005371834166800982,0.02553637683497345,-0.07481851911598647,0.02956928536860781,-0.01797064042587515,TRAIN
GE,2026-05-06T04:00:00+00:00,305.775,56.404865648657825,1.657462544811184,-3.0438042013291806,-4.17321429805013,1.1294100967209495,3.6704159220715487,0.06657016289371787,False,True,True,True,295.49801703169396,290.72155967760483,292.54476187621157,298.87508775832305,-0.017564935064935172,-0.0230519480519481,-0.042889610389610366,-0.025308441558441586,0.006266233766233809,-0.053863636363636336,TRAIN
GE,2026-05-20T04:00:00+00:00,300.205,54.11330850536527,0.9854038365779839,-1.3544117249750798,-1.7113738115620027,0.35696208658692297,3.147016205592843,0.0519667104686814,False,True,True,True,293.1768340010075,291.8324402148115,292.7038669437834,297.04757167602025,0.011818745704179179,0.05450034366565526,0.07548909490201328,0.0988583594575112,0.08061893346297633,-0.011516990494710888,TRAIN
GE,2026-07-24T04:00:00+00:00,353.74,53.02264480992848,0.7107668582024756,0.6482893409112194,3.515793449312905,-2.8675041084016857,2.943748031241673,0.0131607211903364,False,True,True,True,349.7057808517037,349.2305002974895,351.38516804654137,341.07372974615595,0.0028561129135125096,-0.027341042065274657,-0.0013587333277874647,0.02657848764661841,0.01606910129495609,-0.035743005296287045,TEST
GE,2026-08-17T04:00:00+00:00,369.06,55.75501902890122,1.2226793813796966,4.1348083117407555,4.581502808166056,-0.4466944964253008,2.3450503596008385,0.002077139249786031,True,True,False,False,367.5595716214119,367.0995570984732,363.72176274940983,353.2106566710094,0.022570532915360486,-0.06021534687201857,-0.06827041024942082,,0.02370178547090096,-0.07171868611148968,TEST
DE,2026-01-06T05:00:00+00:00,486.02,60.42838930084015,1.3145143563457502,-0.5977199301955807,-0.9267059222041061,0.3289859920085254,1.621405938615107,0.04340918849291531,False,True,True,True,476.2771629929381,472.2494301508193,472.59401254709667,472.1942529838412,-0.02354633244298332,0.0025991370454079288,0.026227655640024716,0.08898705568111764,0.03511403328539142,-0.028272036161906655,TRAIN
DE,2026-03-25T04:00:00+00:00,578.02,47.51404557397759,0.5455300120507158,-4.040687775590072,-0.2927619351449181,-3.7479258404451543,2.4589485287212027,-0.008542024013722171,False,True,False,False,576.5365237272713,576.1703095279485,583.929715601021,569.9742860133225,0.00848222029488288,-0.03621856027753689,-0.011604509973980992,0.07209019947961837,0.01919340849956641,-0.046175195143104975,TRAIN
DE,2026-04-02T04:00:00+00:00,575.4,48.74268714680842,1.109052961598221,-5.324705627635581,-4.09177100727024,-1.2329346203653406,2.6856472516013725,0.009810287639739679,False,True,True,True,571.0976019332386,570.5961722668247,577.3028030652181,569.7037345336653,0.006598638265100654,0.06668650342184002,0.05902893249085461,0.03361454850961776,0.08376945023016469,-0.007876358671870864,TRAIN
DE,2026-04-20T04:00:00+00:00,594.69,53.61202472011495,0.5898897101769633,2.8185889898903724,1.9779097999116715,0.840679189978701,2.530069688168867,0.007035992786202483,True,False,False,False,591.5533875009439,590.862063515116,587.6311042761578,578.1551797190806,-0.00786976052960442,-0.00016887898132200707,-0.04103759246124217,-0.02266355929341024,0.009659877731617472,-0.051541865099469675,TRAIN
DE,2026-04-30T04:00:00+00:00,590.215,53.24412210732595,1.429917733583471,-2.904841405234265,-1.2500766183082714,-1.6547647869259936,2.5911259940384936,0.053673123270552736,False,True,True,True,577.0918882324256,576.4980090175511,580.7636427243747,577.3386629331384,-0.018022000442048935,-0.020606287297890047,-0.012105343693149972,-0.02234047979325704,0.008857983236139289,-0.02453372324327996,TRAIN
DE,2026-05-11T04:00:00+00:00,588.61,52.76261944181562,0.7745227725146718,-0.5923101767325534,-1.3867892438854137,0.7944790671528603,2.644608241692902,0.024435664932036083,True,True,True,False,583.6279835018158,581.2198057232529,581.1650512613527,578.3203685789623,-0.005901373610137872,-0.02905096794346851,-0.04714344812447757,-0.10700988627825103,7.598335120340138e-05,-0.06145364593446856,TRAIN
DE,2026-06-02T04:00:00+00:00,579.31,57.540687958920444,1.562639528359973,-8.45837992172801,-9.57558133229369,1.117201410565679,2.832495308458091,0.06734099786277525,False,True,True,True,560.0512648920746,550.789229573037,557.9143177152298,566.6011458223326,0.014862325212503746,0.007293229193606754,-0.004413869204641596,0.009534647149088693,0.041690373971964956,-0.02454352661252779,TRAIN
DE,2026-06-12T04:00:00+00:00,577.34,53.94654344440089,0.577219060211344,1.2756449975677242,-1.3178454822172627,2.593490479784987,2.8125912435851124,0.0157283603096412,False,True,True,True,573.0355127534847,571.2077576703664,567.677605646593,569.4629144153345,-0.016776860916064562,0.0054755437103855,0.02229511557582886,0.07131874327302556,0.03134983684417314,-0.01782755027078753,TRAIN
DE,2026-07-22T04:00:00+00:00,607.49,55.409577755783424,0.7923842562518244,1.259932943671629,3.235114297061394,-1.975181353389765,2.870358830127715,0.03478290493467551,False,True,True,True,598.1958487827408,595.7152538260841,596.323964435078,589.6521543610946,0.0009516465125436468,0.025120186391454746,0.002690862552709783,0.0040691092260489725,0.05603229035063251,-0.004249593909462335,TEST
DE,2026-08-04T04:00:00+00:00,617.34,54.88644178491664,1.1630274103550975,4.2289802277528,4.700762912918799,-0.47178268516599964,2.9257436281928446,0.02011005172100422,True,True,True,True,610.3005387671537,609.2781855892321,605.8092454767342,596.9085865158864,-0.011644809096194697,0.0030605982298597123,-0.001760449641449613,-0.04947832547322173,0.013372956909361244,-0.025647651657083825,TEST
WMT,2026-01-06T05:00:00+00:00,114.35,59.08325181933631,1.1148676597433405,0.8488413118291191,1.219954480652631,-0.37111316882351186,1.3367480792054482,0.014640638864241273,True,True,True,True,113.41043860951326,112.89502745103478,112.44547601335921,109.9897915249083,-0.016320474777448135,-0.0005236515971374089,0.050619654389945756,0.041979403037179175,0.05171059521731536,-0.041543026706231445,TRAIN
WMT,2026-01-30T05:00:00+00:00,119.18,61.67926728979642,0.627886395433242,1.3616854456677174,1.580652087201494,-0.21896664153377654,2.084781722724331,0.015248317573899106,True,True,True,True,118.18796463347329,117.86080603974159,116.78810147538678,113.81611399294376,0.0351301735647529,0.06834112149532712,0.09462616822429903,0.1173230974632844,0.09892356475300401,-0.006508678237650223,TRAIN
WMT,2026-02-27T05:00:00+00:00,127.9,56.55988850469849,0.8646268350500712,1.7123383039398306,2.4002034216506667,-0.6878651177108361,2.985312185859489,0.028052407362752163,True,True,True,True,126.53332461922577,126.4183931278102,125.42665059731586,121.04811992659458,-0.004776446636911791,7.830240388373433e-05,-0.030655391120507303,-0.009278834860230067,0.007751937984496138,-0.04752955915746604,TRAIN
WMT,2026-03-13T04:00:00+00:00,126.525,53.739631526741555,0.8003889936077581,0.43975995761510944,0.8621808165666993,-0.4224208589515899,2.196911959804668,0.009615384615384803,False,True,True,False,125.62307941857347,125.3383627352955,125.35625131559038,122.47885435793056,-0.00521038920028416,-0.03706481408383999,-0.060393147548748805,-0.02976237467435061,0.0032367569274491803,-0.06702455198547408,TRAIN
WMT,2026-03-27T04:00:00+00:00,122.9,48.2332590477483,0.830624541302512,-0.7162698571089123,-0.4556935416367661,-0.2605763154721462,2.0664303150063916,0.005810622800556553,False,True,True,True,122.5487823041197,122.49350585518891,123.4630137246641,122.43339058838454,-0.0016165535079211146,0.008204009052699579,0.02453119948270288,0.006951180084060704,0.02634982217911408,-0.007032007759456893,TRAIN
WMT,2026-04-17T04:00:00+00:00,127.495,56.32107520265904,1.1878017661921798,0.5403352318366643,0.3828894333419524,0.1574457984947119,2.214932798485095,0.02167641637951756,True,True,True,True,126.21937309462305,125.74145641763471,125.10421016812562,123.79439424662357,0.00015634771732320196,0.015869293308317545,0.015791119449656055,0.028963414634146423,0.035412757973733555,-0.0036741713570981327,TRAIN
WMT,2026-04-30T04:00:00+00:00,131.91,61.81942320527367,1.2184849039701156,1.3893216265860673,1.1602321606501016,0.22908946593596569,1.9824122507770436,0.030224929709465886,True,True,True,True,130.03120971307544,129.110683503512,127.59043559237955,125.49060947542681,-0.0021983853238827233,-0.008149186976462053,-0.012697570405185044,0.004207254671568794,0.010726604252738747,-0.024599173710343814,TRAIN
WMT,2026-05-13T04:00:00+00:00,131.55,58.02579190656816,0.739062536902723,1.154816726366107,1.2463025462701167,-0.09148581990400961,1.9764348156594467,0.009438305709024153,True,True,True,True,130.59878165959586,130.1528698607164,129.1395832894791,126.94673703999621,0.007453038253859567,0.014145562400182499,-0.004258879002205562,-0.09578675184424679,0.02775876492508922,-0.008821963647425601,TRAIN
WMT,2026-06-08T04:00:00+00:00,119.83,43.58383918612238,0.8288663663390609,-3.0210676245282713,-2.6471304372705804,-0.3739371872576909,2.826027348267187,0.007821698906644192,False,True,True,True,118.82555502915696,118.50996022057794,121.75540431262144,124.07210991900719,-0.0111106487453706,0.002330323332362383,0.0053680662477633145,-0.006200324580749927,0.013940327077524906,-0.021721942490949164,TRAIN
WMT,2026-07-10T04:00:00+00:00,113.9,44.046165793897146,0.5098334534464408,-2.4764763348476464,-2.5442798178353447,0.06780348298769834,2.390254609306409,0.015151515151515138,False,True,True,False,113.05408995283962,112.97443806840468,115.24356917914865,118.94093177008104,-0.0006529404083053247,-0.020415270099682248,-0.00565881687198011,-0.04705523875854267,0.027989378836025036,-0.02433291254951464,TEST
WMT,2026-07-16T04:00:00+00:00,114.93,48.11398254153599,1.1117393674942564,-1.7408814828402939,-2.1971859203107353,0.45630443747044147,2.3778448993797467,0.021418414504088323,False,True,False,False,114.04025562205248,113.60976463987802,114.83851661713588,118.20544650914215,-0.02275935828877007,-0.0559572192513369,-0.07259893048128341,-0.04941176470588238,0.010310160427807524,-0.08611764705882352,TEST
WMT,2026-07-28T04:00:00+00:00,113.1,48.67614783054113,1.2646638514055455,-1.6870498381681642,-1.9258941818144455,0.23884434364628127,2.248957938613112,0.012171111508859855,False,True,True,False,111.85115334227363,111.4694622033054,112.81985185961845,116.25121783617624,0.008919897553651746,-0.017663163472577903,-0.01492537313432829,0.0003532632694513982,0.012805793517619124,-0.04115517089110665,TEST
WMT,2026-08-05T04:00:00+00:00,112.38,48.29478048775667,0.8516188400226498,-1.076879863335364,-1.417821222069734,0.3409413587343699,2.4089187196501682,0.007530930607853481,False,True,True,True,111.86954927097302,111.70138380131881,112.37998586535738,115.30977204050217,-0.01749002761583307,-0.012229868934379495,0.017227019681760325,0.0029369219304782312,0.017314688993117944,-0.031254109498969895,TEST
NVDA,2026-01-16T05:00:00+00:00,186.12,51.49989501275777,0.8978647026764374,0.5953679353783912,0.7136243643982213,-0.11825642901983013,2.5789813023855563,-0.005503606732567445,True,False,False,False,185.95522815312944,185.88935290992168,185.38533813577175,184.8917860923439,-0.020292564892212872,0.01649802023757152,0.025131984161900434,0.021007479102507665,0.04267487901451816,-0.023042234931808125,TRAIN
NVDA,2026-01-23T05:00:00+00:00,187.64,53.90209138855498,1.0291746647687863,0.14183112929310937,0.2748379408538088,-0.13300681156069943,2.8017175746870886,0.015148236312486407,True,True,True,True,185.69907675957057,184.9397220449203,184.89438025802318,184.70550132315805,-0.003820975283901129,0.023486973947895784,0.02140280561122232,-0.010233800935203652,0.03927855711422845,-0.007401469605878397,TRAIN
NVDA,2026-02-09T05:00:00+00:00,189.92,55.25532272662724,1.1761491235691992,-0.539741045396795,-0.20628425782499432,-0.3334567875718007,3.5088082200024058,0.025430592300631494,False,True,True,True,185.14688919763648,183.7721716905489,184.5707251450304,184.7529313507613,-0.015440888308295264,-0.023383409536250732,-0.03273677335075109,0.0077857609405618255,0.011521881123448763,-0.06361854996734162,TRAIN
NVDA,2026-02-18T05:00:00+00:00,187.89,52.79798718142384,0.920676222223463,0.266951833089621,0.06888093897254216,0.19807089411707884,3.896276696851501,0.015018097347522907,True,True,True,True,186.52510764371306,185.91094602641007,185.49475329104132,185.18507010687668,0.0046251737782054825,0.02440915410116573,0.047107261255480815,-0.021655437921078047,0.056678430114426304,-0.00727194952411514,TRAIN
NVDA,2026-03-10T04:00:00+00:00,184.765,50.05584839242332,0.8980164650734586,-1.022002170608232,-0.5396002967146726,-0.4824018738935595,3.3157949673523515,0.011579523679167592,False,True,True,False,183.1013079899685,183.06102364907426,184.45775989435282,184.99420462270868,0.00048407917383830323,-0.030712134251290824,-0.021299483648881123,-0.05712134251290868,0.01565189328743566,-0.032137478485370075,TRAIN
NVDA,2026-04-02T04:00:00+00:00,177.305,48.98174017435927,0.8173918140507543,-2.904695203698793,-2.9242475616354326,0.019552357936639453,3.0458008194112653,0.00850349809453399,False,True,True,True,175.40557686849968,174.3678977015955,177.12557404956328,180.63410811995942,0.002512066386293643,0.0280843376894635,0.06472099127833131,0.13844590589629946,0.07256767055237234,-0.019588472720088013,TRAIN
NVDA,2026-05-06T04:00:00+00:00,207.67,60.681583140680004,1.4742651297935494,4.896365340415173,5.685276461513679,-0.788911121098506,3.302285906898994,0.05684478371501256,True,True,True,True,202.99540513224326,202.61348369947666,198.58386052232785,191.98543173405332,0.01579680222787716,0.05368031881692015,0.08469774811542696,0.073030201181159,0.09377250684208005,-0.00845056897296792,TRAIN
NVDA,2026-06-01T04:00:00+00:00,224.42,60.415615276066035,1.4570852573671131,4.209467031605328,5.623780661426306,-1.4143136298209775,3.6206029510993414,0.06282115033979774,True,True,False,False,218.6025980789576,217.45260688312254,214.7610748102585,205.44057067916938,-0.01929975132589523,-0.03769723377566525,-0.08162232345238885,-0.06489733940714337,0.02233665632358428,-0.10059197640897,TRAIN
NVDA,2026-06-04T04:00:00+00:00,218.64,54.225228403648636,1.128775657013836,3.577666739675209,4.754692736599493,-1.177025996924284,3.830170926768073,0.017592851158894085,True,False,False,False,218.2128247598697,217.989909685749,215.72735898591918,206.94223865506933,-0.04383082838168473,-0.029709891646277575,-0.04527554468134676,-0.019550273797040663,0.0010951881626470872,-0.07100081556565296,TRAIN
NVDA,2026-06-18T04:00:00+00:00,210.38,50.13307591510928,0.7861984208887793,-1.0926270701156966,-0.11631501271030845,-0.9763120574053882,4.01009058438472,0.02774792379091351,False,True,False,False,208.37748322730457,208.30911629086683,210.36591821361498,206.91009489569976,-0.013525656183494883,-0.059162922676755714,-0.09212579806100729,-0.07500591156301717,0.011965003546937858,-0.09557815086308807,TRAIN
NVDA,2026-07-08T04:00:00+00:00,204.07,50.97956725964445,1.1693334175043357,-3.3112022901824787,-3.437146516649703,0.12594422646722414,3.2340093385322954,0.0360460983906179,False,True,True,True,200.22921569414729,198.8341449220591,201.9851814659157,203.56403444538475,-0.008632495353614433,-0.004768658906387557,0.03932309498190345,0.037219994130881284,0.045559033551795025,-0.02680230852000398,TEST
NVDA,2026-07-21T04:00:00+00:00,207.24,52.200834780701825,0.6689002556733695,0.2038685536709295,-0.6356558959628503,0.8395244496337798,3.468201119475008,0.019229823439728566,True,True,True,True,205.91946135877765,205.6538214409869,204.74268328400154,204.56283603327017,0.030091074681238617,0.00580449301760777,-0.042865816636308396,0.029556769884638845,0.04136004857316333,-0.0637037037037037,TEST
NVDA,2026-08-03T04:00:00+00:00,206.72,53.12061240059162,0.7865548763146256,-1.3110145122774384,-1.0398597827395848,-0.2711547295378536,3.772528748341443,0.029789777822058383,False,True,True,True,202.28482316671636,201.0926349900605,202.54030735990628,203.56298363969236,0.0022223272967989427,0.03451699843964251,0.028370135703815746,0.06435292448815533,0.06274528346493913,-0.011489904960045427,TEST
QQQ,2026-01-06T05:00:00+00:00,623.46,55.7784825606055,1.3486313338830904,1.192225259412453,1.181817675431589,0.010407583980863944,1.0873649816003759,0.008883926404194442,True,True,True,True,620.0355883229629,618.7591124133273,617.6475073409703,614.8864819410318,0.0017254247353679641,0.005810267480960141,0.004927492034958014,-0.01100259214971877,0.010320447486898976,-0.008370316274366463,TRAIN
QQQ,2026-01-23T05:00:00+00:00,622.78,53.17455338794038,0.7788312418279868,0.598678396227001,1.0290957945643582,-0.43041739833735715,1.283817261770954,0.003173273626391415,True,True,True,True,620.4608485323054,619.7550427485929,619.5857704737062,617.1743045534828,0.0036104558802292352,0.015725541167220136,-0.0023748776456619103,-0.021823199987162867,0.02145413116385031,-0.007718352348401014,TRAIN
QQQ,2026-02-25T05:00:00+00:00,616.58,53.38945594368408,1.0271837374837562,-2.9400220416487173,-3.545262861159983,0.6052408195112657,1.6398057487615987,0.014270321843051326,False,True,True,True,611.2369499518511,608.319316274088,610.6477799267145,613.6145980269434,-0.010218669785879042,-0.012200669330993952,-0.008057965363745478,-0.012704292166227926,0.0,-0.0383403190694348,TRAIN
QQQ,2026-03-04T05:00:00+00:00,610.58,50.132183719163464,0.8983797900497072,-2.3380154048348913,-2.873252128204512,0.5352367233696205,1.7323692227062741,0.014825649037662592,False,True,False,False,607.8074046859954,607.6045724503142,609.389090242665,612.4787483233388,0.0023456983185046187,0.0004362175820376013,0.0003703734187112673,-0.02086436925406787,0.009473328998592656,-0.02656811990222141,TRAIN
QQQ,2026-03-10T04:00:00+00:00,607.61,48.755810532931086,1.1367072522159631,-2.090300660142475,-2.5095136325634724,0.4192129724209974,1.7538270554185358,-0.0002468079505066889,False,True,False,False,606.7698377928748,606.7257107839056,608.3428667732155,611.5285424399264,-0.0022328758127011517,-0.025398962369475364,-0.009144939909371597,-0.04130820253497092,0.005450843895711488,-0.027057201024495936,TRAIN
QQQ,2026-04-02T04:00:00+00:00,584.95,46.65214180793987,0.5238278397444541,-8.165958760325111,-7.919625415452932,-0.24633334487217873,1.9295910517382406,0.0010439127904986467,False,True,True,True,581.3048928057693,579.72528018339,587.6814427503417,598.3424219036569,0.003530435079221572,0.03347943990585511,0.042331110466801825,0.10642470963450612,0.04662903143281083,-0.0134736411235995,TRAIN
QQQ,2026-06-15T04:00:00+00:00,743.81,62.57230930435615,0.7577606426975733,9.70911987409579,12.825932207356658,-3.1168123332608673,2.2245024170919225,0.031193245622547883,True,True,True,True,729.7831037104945,723.2204240343603,717.1162432219705,690.3511255445558,-0.01670551147156696,-0.003300685734301423,-0.0386517035580044,-0.008352755735783424,0.004109016934538801,-0.04060517062524416,TRAIN
QQQ,2026-06-30T04:00:00+00:00,736.07,56.59129191603281,0.7679527347098186,4.481135996333592,6.261380392124827,-1.780244395791235,2.399519455641835,0.016741487671800614,True,True,False,False,726.8434893590922,722.9768758238004,720.7365441066124,701.2232792416136,-0.005314079224350121,-0.008934509973326898,-0.024444764432010713,-0.015763958886168994,0.003599860119721132,-0.03869335362968762,TEST
QQQ,2026-07-10T04:00:00+00:00,725.595,52.91338840880543,0.5788270274229664,1.74186073473129,2.882618595286739,-1.140757860555449,2.158770191557076,0.003297797320280349,True,False,False,False,721.9258085106179,720.0578129142297,719.8027193870842,705.4852767979908,-0.008358292122309652,-0.00020895730305769966,-0.031399317406143434,-0.04669499198997007,0.008999094518353346,-0.04328202270669368,TEST
QQQ,2026-08-03T04:00:00+00:00,700.095,50.054098886412035,1.0955953735392367,-8.424910764976062,-7.657343322377678,-0.7675674425983834,2.142311298568664,0.017742662344270244,False,True,True,True,691.3868004731523,688.4840611422678,697.3836179534342,699.8100664115941,0.021468495934959364,0.008779358626919587,0.0173963979223124,0.030297256097560954,0.028144760614272624,-0.0011856368563686326,TEST
LMT,2026-02-27T05:00:00+00:00,658.495,63.89620695497243,0.7554714610735325,22.04685594910609,25.450775829238925,-3.403919880132836,2.3701232138653823,0.026444593393917692,True,True,True,True,653.3408500822743,651.9995537412549,634.4763669505701,590.4784297308105,-0.017992135695526712,-0.035592507146070096,-0.025218009547439912,-0.06186247624022423,0.00295274162422543,-0.060099537137799586,TRAIN
LMT,2026-04-06T04:00:00+00:00,637.69,53.635951555764436,0.995962808788157,-4.8306911021524,-3.7891304866369904,-1.0415606155154098,2.256470340492363,0.023858837885137207,False,True,True,True,627.6682601133243,622.3858523898416,628.4826758635828,617.6514898495761,-0.011859481679227013,-0.017300983565246675,-0.0240654555190688,-0.08463071023018087,0.002606566026443824,-0.04514635356375052,TRAIN
LMT,2026-05-13T04:00:00+00:00,520.07,35.457139224685335,0.3522060557483477,-23.295145314472393,-26.161540918783455,2.8663956043110623,2.378869328030018,-0.0018041880194237248,False,True,True,True,518.0335189918671,517.0995203012194,536.8047188738287,567.6993273596181,-0.001343827990017199,0.014071798809752512,0.00326358226147061,0.031080821654828394,0.01754655404108263,-0.0154156267997696,TRAIN
LMT,2026-06-09T04:00:00+00:00,529.97,50.11215937372292,0.7405395885764928,-5.842113377750252,-8.244058408251457,2.4019450305012047,1.795249865895377,0.019133879466174397,False,True,True,True,525.1482756558189,523.128033957385,526.0914510187205,545.3136908277417,-0.016073855382164215,0.012690379118046824,0.00516425324523162,-0.07832606963775246,0.03248512113969704,-0.016073855382164215,TRAIN
LMT,2026-07-01T04:00:00+00:00,521.27,50.92972130025827,1.231431792837031,-6.272592931659119,-6.505881551249208,0.2332886195900885,2.900128532238569,0.023824488352908846,False,True,True,True,513.736949105092,510.8350032426203,516.2922916827824,531.7726161509058,0.020279994766452925,0.0005046634642342784,-0.03151342965552051,-0.04004598044896346,0.021121100540176796,-0.03610212893216935,TEST
LMT,2026-07-23T04:00:00+00:00,567.78,68.14468698574612,3.2060822232098425,1.2271535600195875,-1.6984497123450675,2.925603272364655,2.6918751226581694,0.10329952197738135,False,True,True,True,539.7548302291597,525.5183684929953,521.6302519676321,528.0320574075093,0.022299810513018326,0.019948768334620004,0.006947855989893892,0.02254544178538831,0.04089760684960342,-0.022896343603060032,TEST
GLD,2026-01-05T05:00:00+00:00,408.74,62.024158394640125,1.637148999751753,5.5317274361210025,6.276035205943072,-0.7443077698220693,1.6879399408635583,0.026314467935519614,True,True,True,True,403.78549088600374,402.88136131507906,398.32537852168593,387.8794062043811,0.006185014732023264,0.0019967370394720074,0.028051720359412613,0.06480872720188957,0.03664742980982294,-0.01037329242457441,TRAIN
GLD,2026-02-09T05:00:00+00:00,466.86,59.215496293889906,0.31035642766381644,11.883701443805307,13.716540741577775,-1.832839297772468,4.402895331117922,0.025254743499648624,True,True,True,True,459.02798356863804,455.91199876487576,446.2948300150838,424.5333758786116,-0.0077043586496985395,-0.030967658862158576,-0.03785651436787785,0.01860634804815753,0.005408073481125264,-0.04369380003004486,TRAIN
